,0,1
r_4275,,0.0
r_4276,,0.0
r_4277,,0.0
r_4278,,0.0
r_4279,,0.0
r_4280,,0.0
r_4281,,0.0
r_4282,,0.0
r_4283,,0.0
r_4284,,0.0
r_4285,,0.0
r_4286,,0.0
r_4287,,0.0
r_4288,,0.0
r_4291,,0.0
r_4292,,0.0
r_4293,,0.0
r_4294,,0.0
r_4295,,0.0
r_4296,,0.0
r_4297,,0.0
r_4298,,0.0
r_4299,,0.0
r_4300,,0.0
r_4301,,0.0
r_4302,,0.0
r_4303,,0.0
r_4304,,0.0
r_4305,,0.0
r_4306,,0.0
r_4307,,0.0
r_4308,,0.0
r_4309,,0.0
r_4310,,0.0
r_4311,,0.0
r_4312,,0.0
r_4313,,0.0
r_4314,,0.0
r_4315,,0.0
r_4316,,0.0
r_4317,,0.0
r_4318,,0.0
r_4319,,0.0
r_4320,,0.0
r_4321,,0.0
r_4322,,0.0
r_4323,,0.0
r_4324,,0.0
r_4325,,0.0
r_4326,,0.0
r_4327,,0.0
r_4328,,0.0
r_4329,,0.0
r_4330,,0.0
r_4331,,0.0
r_4332,,0.0
r_4333,,0.0
r_4334,,0.0
r_4335,,0.0
r_4336,,0.0
r_4337,,0.0
r_4338,,0.0
r_4339,,0.0
r_4340,,0.0
r_4341,,0.0
r_4342,,0.0
r_4343,,0.0
r_4344,,0.0
r_4345,,0.0
r_4346,,0.0
r_4347,,0.0
r_4348,,0.0
r_4349,,0.0
r_4350,,0.0
r_4351,,0.0
r_4352,,0.0
r_4353,,0.0
r_4354,,0.0
r_4355,,0.0
r_4356,,0.0
r_4357,,0.0
r_4358,,0.0
r_4359,,0.0
r_4360,,0.0
r_4361,,0.0
r_4362,,0.0
r_4363,,0.0
r_4364,,0.0
r_4365,,0.0
r_4366,,0.0
r_4367,,0.0
r_4368,,0.0
r_4369,,0.0
r_4370,,0.0
r_4371,,0.0
r_4372,,0.0
r_4373,,0.0
r_4374,,0.0
r_4375,,0.0
r_4376,,0.0
r_4377,,0.0
r_4378,,0.0
r_4379,,0.0
r_4380,,0.0
r_4381,,0.0
r_4382,,0.0
r_4383,,0.0
r_4384,,0.0
r_4385,,0.0
r_4386,,0.0
r_4387,,0.0
r_4388,,0.0
r_4389,,0.0
r_4390,,0.0
r_4391,,0.0
r_4392,,0.0
r_4393,,0.0
r_4394,,0.0
r_4395,,0.0
r_4396,,0.0
r_4397,,0.0
r_4398,,0.0
r_4399,,0.0
r_4400,,0.0
r_4401,,0.0
r_4402,,0.0
r_4403,,0.0
r_4404,,0.0
r_4405,,0.0
r_4406,,0.0
r_4407,,0.0
r_4408,,0.0
r_4409,,0.0
r_4410,,0.0
r_4411,,0.0
r_4412,,0.0
r_4413,,0.0
r_4414,,0.0
r_4415,,0.0
r_4416,,0.0
r_4417,,0.0
r_4418,,0.0
r_4419,,0.0
r_4420,,0.0
r_4421,,0.0
r_4422,,0.0
r_4423,,0.0
r_4424,,0.0
r_4425,,0.0
r_4426,,0.0
r_4427,,0.0
r_4428,,0.0
r_4429,,0.0
r_4430,,0.0
r_4431,,0.0
r_4432,,0.0
r_4433,,0.0
r_4434,,0.0
r_4435,,0.0
r_4436,,0.0
r_4437,,0.0
r_4438,,0.0
r_4439,,0.0
r_4440,,0.0
r_4441,,0.0
r_4442,,0.0
r_4443,,0.0
r_4444,,0.0
r_4445,,0.0
r_4446,,0.0
r_4447,,0.0
r_4448,,0.0
r_4449,,0.0
r_4450,,0.0
r_4451,,0.0
r_4452,,0.0
r_4453,,0.0
r_4454,,0.0
r_4455,,0.0
r_4456,,0.0
r_4457,,0.0
r_4458,,0.0
r_4459,,0.0
r_4460,,0.0
r_4461,,0.0
r_4462,,0.0
r_4463,,0.0
r_4464,,0.0
r_4465,,0.0
r_4466,,0.0
r_4467,,0.0
r_4468,,0.0
r_4469,,0.0
r_4470,,0.0
r_4471,,0.0
r_4472,,0.0
r_4473,,0.0
r_4474,,0.0
r_4475,,0.0
r_4476,,0.0
r_4477,,0.0
r_4478,,0.0
r_4479,,0.0
r_4480,,0.0
r_4481,,0.0
r_4482,,0.0
r_4483,,0.0
r_4484,,0.0
r_4485,,0.0
r_4486,,0.0
r_4487,,0.0
r_4488,,0.0
r_4489,,0.0
r_4490,,0.0
r_4491,,0.0
r_4492,,0.0
r_4493,,0.0
r_4494,,0.0
r_4495,,0.0
r_4496,,0.0
r_4497,,0.0
r_4498,,0.0
r_4499,,0.0
r_4500,,0.0
r_4501,,0.0
r_4502,,0.0
r_4503,,0.0
r_4504,,0.0
r_4505,,0.0
r_4506,,0.0
r_4507,,0.0
r_4508,,0.0
r_4509,,0.0
r_4510,,0.0
r_4511,,0.0
r_4512,,0.0
r_4513,,0.0
r_4514,,0.0
r_4515,,0.0
r_4516,,0.0
r_4517,,0.0
r_4518,,0.0
r_4519,,0.0
r_4520,,0.0
r_4521,,0.0
r_4522,,0.0
r_4523,,0.0
r_4524,,0.0
r_4525,,0.0
r_4526,,0.0
r_4527,,0.0
r_4528,,0.0
r_4529,,0.0
r_4530,,0.0
r_4531,,0.0
r_4532,,0.0
r_4533,,0.0
r_4534,,0.0
r_4535,,0.0
r_4536,,0.0
r_4537,,0.0
r_4538,,0.0
r_4539,,0.0
r_4540,,0.0
r_4541,,0.0
r_4542,,0.0
r_4543,,0.0
r_4544,,0.0
r_4545,,0.0
r_4546,,0.0
r_4547,,0.0
r_4548,,0.0
r_4549,,0.0
r_4550,,0.0
r_4551,,0.0
r_4552,,0.0
r_4553,,0.0
r_4554,,0.0
r_4555,,0.0
r_4556,,0.0
r_4557,,0.0
r_4558,,0.0
r_4559,,0.0
r_4560,,0.0
r_4561,,0.0
r_4562,,0.0
r_4563,,0.0
r_4564,,0.0
r_4565,,0.0
r_4566,,0.0
r_4567,,0.0
r_4568,,0.0
r_4569,,0.0
r_4570,,-7.599999969443161e-05
r_4571,,7.599999969443161e-05
r_4572,,0.0
r_4573,,0.0
r_4574,,0.0
r_4575,,0.0
r_4576,,0.0
r_4577,,0.0
r_4578,,0.0
r_4579,,0.0
r_4580,,0.0
r_4581,,7.399999969469329e-05
r_4582,,7.399999969469329e-05
r_4583,,0.0
r_4584,,0.0
r_4585,,0.0
r_4586,,0.0
r_4587,,8.679999999989639e-05
r_4588,,0.0005160000000614673
r_4589,,0.0002635999999996853
r_4590,,0.0010919999999986964
r_4591,,0.0002991999999721884
r_4592,,0.0004970171954710167
r_4593,,-0.0005160000000614673
r_4594,,-0.0002635999999996853
r_4595,,-0.0010919999999986964
r_4596,,-0.0002991999999721884
r_4597,,-0.0004970171954710167
r_4598,,0.3999999999995225
r_4599,,0.3999999999995225
r_4600,,-8.679999999989639e-05
r_4601,,0.0
r_4602,,0.0
r_4603,,0.0
r_4604,,0.0
r_4605,,0.0
r_4606,,0.0
r_4607,,0.0
r_4608,,1.9999999998354667e-06
r_4609,,0.0
r_4610,,-0.09480947362624192
r_4611,,0.0
r_4612,,0.0
r_4613,,0.0
r_4614,,0.0
r_4615,,0.0
r_4616,,0.0
r_4617,,0.0
r_4618,,0.0
r_4619,,0.0
r_4620,,0.0
r_4621,,0.0
r_4622,,0.0
r_4623,,0.0
r_4624,,0.0
r_4625,,0.0
r_4626,,0.0
r_4627,,0.0
r_4628,,0.0
Q0045_degradation,,0.0008609638265554742
Q0080_degradation,,7.818158851814698e-05
Q0085_degradation,,0.0004173220136918211
Q0105_degradation,,0.0006205127841972374
Q0130_degradation,,0.0001243172474637413
Q0250_degradation,,4.0792209026746397e-07
Q0275_degradation,,0.0004350420020057329
YAL012W_degradation,,0.0
YAL022C_degradation,,0.0
YAL023C_degradation,,0.0
YAL038W_degradation,,3.5347726995492134e-07
YAL044C_degradation,,0.0
YAL054C_degradation,,0.0
YAL060W_degradation,,0.0
YAL062W_degradation,,0.0
YAR015W_degradation,,6.3705618216238716e-09
YAR035W_degradation,,0.0
YAR071W_degradation,,0.0
YBL011W_degradation,,0.0
YBL013W_degradation,,0.0
YBL015W_degradation,,0.0
YBL030C_degradation,,0.0
YBL033C_degradation,,0.0
YBL039C_degradation,,0.0
YBL042C_degradation,,0.0
YBL045C_degradation,,2.393437296340702e-06
YBL064C_degradation,,0.0
YBL068W_degradation,,0.0
YBL076C_degradation,,4.380496741956851e-08
YBL098W_degradation,,1.3016458352201684e-08
YBL099W_degradation,,3.0611601792736464e-06
YBR002C_degradation,,0.0
YBR003W_degradation,,0.0
YBR004C_degradation,,0.0006982030226823972
YBR006W_degradation,,0.0
YBR011C_degradation,,1.075585108124427e-07
YBR018C_degradation,,1.4384714151162252e-07
YBR019C_degradation,,5.9601577823172334e-08
YBR020W_degradation,,0.0
YBR021W_degradation,,0.001023850837104461
YBR023C_degradation,,0.0
YBR026C_degradation,,0.0
YBR029C_degradation,,0.0007392877517907669
YBR034C_degradation,,0.0
YBR035C_degradation,,0.0
YBR036C_degradation,,0.0
YBR038W_degradation,,0.0
YBR039W_degradation,,5.830996847401668e-07
YBR041W_degradation,,0.0
YBR042C_degradation,,0.0
YBR058C-A_degradation,,0.00013052457565761926
YBR068C_degradation,,0.0
YBR069C_degradation,,0.0
YBR084W_degradation,,1.175099695371234e-08
YBR085W_degradation,,3.4751889074034984e-06
YBR092C_degradation,,0.0
YBR093C_degradation,,0.0
YBR097W_degradation,,0.0
YBR110W_degradation,,0.0
YBR115C_degradation,,9.054276986573377e-08
YBR117C_degradation,,0.0
YBR121C_degradation,,0.0
YBR126C_degradation,,4.125097674001589e-09
YBR127C_degradation,,0.0
YBR132C_degradation,,0.0
YBR145W_degradation,,0.0
YBR149W_degradation,,0.0
YBR153W_degradation,,3.474859836122081e-06
YBR159W_degradation,,0.0
YBR161W_degradation,,0.0
YBR166C_degradation,,1.7329055063041324e-08
YBR176W_degradation,,0.0
YBR180W_degradation,,0.0
YBR183W_degradation,,0.0
YBR192W_degradation,,3.2284163856068276e-08
YBR196C_degradation,,2.0213757090604796e-10
YBR199W_degradation,,0.0
YBR204C_degradation,,0.0
YBR205W_degradation,,0.0
YBR208C_degradation,,0.0
YBR213W_degradation,,0.0
YBR218C_degradation,,0.0
YBR221C_degradation,,2.273824469875851e-08
YBR244W_degradation,,0.0
YBR248C_degradation,,1.5013057760158804e-07
YBR249C_degradation,,1.5475519235905334e-07
YBR252W_degradation,,0.0
YBR256C_degradation,,1.1180571506086433e-07
YBR263W_degradation,,0.0
YBR265W_degradation,,0.0
YBR291C_degradation,,6.721012313354543e-08
YBR293W_degradation,,0.0007661377469263356
YBR294W_degradation,,0.0
YBR296C_degradation,,0.0
YBR298C_degradation,,0.0
YBR299W_degradation,,0.0
YCL004W_degradation,,0.0
YCL009C_degradation,,3.176217802389937e-08
YCL018W_degradation,,1.081099202033422e-07
YCL025C_degradation,,0.0
YCL030C_degradation,,0.0
YCL035C_degradation,,0.0
YCL038C_degradation,,4.4855800917159854e-08
YCL040W_degradation,,0.0
YCL050C_degradation,,3.0590506582716935e-09
YCL052C_degradation,,0.0
YCL064C_degradation,,0.0
YCL069W_degradation,,0.0007415641373964197
YCR005C_degradation,,0.0
YCR010C_degradation,,0.0004596127809836253
YCR012W_degradation,,1.321347304905897e-07
YCR024C_degradation,,0.0
YCR024C-A_degradation,,0.0
YCR028C_degradation,,0.0
YCR034W_degradation,,0.0005603475424462005
YCR036W_degradation,,0.0
YCR037C_degradation,,0.0
YCR048W_degradation,,0.0
YCR053W_degradation,,3.208286398368361e-07
YCR075C_degradation,,0.0
YCR083W_degradation,,0.0
YCR098C_degradation,,4.416995110024383e-08
YCR105W_degradation,,0.0
YDL004W_degradation,,2.9989495966655184e-07
YDL015C_degradation,,0.0005011640739342001
YDL022W_degradation,,0.0
YDL042C_degradation,,0.0
YDL045C_degradation,,1.7491216549489996e-08
YDL052C_degradation,,2.409660997368802e-09
YDL055C_degradation,,1.2387741211799227e-08
YDL066W_degradation,,0.0
YDL067C_degradation,,9.907118035161369e-08
YDL078C_degradation,,0.0
YDL080C_degradation,,0.0
YDL085W_degradation,,1.821148929141271e-07
YDL090C_degradation,,0.0
YDL093W_degradation,,7.03018758482692e-08
YDL095W_degradation,,0.0
YDL100C_degradation,,0.0
YDL103C_degradation,,0.0
YDL131W_degradation,,0.0
YDL141W_degradation,,1.852315097492305e-06
YDL142C_degradation,,0.0
YDL168W_degradation,,0.0
YDL171C_degradation,,0.0
YDL174C_degradation,,0.0
YDL178W_degradation,,0.0
YDL182W_degradation,,1.8833402923604605e-06
YDL185W_degradation,,0.0
YDL198C_degradation,,0.0
YDL205C_degradation,,0.0
YDL210W_degradation,,0.0
YDL215C_degradation,,0.0
YDL238C_degradation,,0.0
YDL245C_degradation,,0.0
YDL247W_degradation,,0.0
YDR001C_degradation,,0.0
YDR007W_degradation,,0.0
YDR017C_degradation,,0.0
YDR019C_degradation,,2.5485403896032034e-09
YDR023W_degradation,,0.0
YDR035W_degradation,,0.0
YDR037W_degradation,,2.6684363904385802e-08
YDR044W_degradation,,0.0
YDR046C_degradation,,0.0
YDR047W_degradation,,0.0
YDR050C_degradation,,2.1138359553780184e-08
YDR058C_degradation,,0.0
YDR062W_degradation,,0.0
YDR072C_degradation,,0.0008514937517278277
YDR074W_degradation,,7.448320524526696e-09
YDR098C_degradation,,0.0
YDR127W_degradation,,1.5594220637979066e-08
YDR135C_degradation,,0.0
YDR147W_degradation,,0.0
YDR148C_degradation,,1.0110250930462546e-06
YDR158W_degradation,,1.0169482883161691e-08
YDR173C_degradation,,0.0
YDR178W_degradation,,0.0
YDR191W_degradation,,0.0
YDR196C_degradation,,0.0
YDR204W_degradation,,0.0
YDR208W_degradation,,0.0
YDR226W_degradation,,0.0
YDR232W_degradation,,0.0
YDR234W_degradation,,7.533355602957909e-07
YDR236C_degradation,,0.0
YDR256C_degradation,,0.0
YDR261C_degradation,,0.0
YDR268W_degradation,,0.0
YDR272W_degradation,,0.0
YDR284C_degradation,,0.0004683537425583586
YDR287W_degradation,,4.83606747758467e-08
YDR294C_degradation,,0.0
YDR297W_degradation,,0.0
YDR298C_degradation,,3.9804537266438394e-07
YDR300C_degradation,,6.559042241796688e-08
YDR302W_degradation,,0.0
YDR305C_degradation,,0.0
YDR315C_degradation,,0.0
YDR321W_degradation,,0.0
YDR322C-A_degradation,,0.0
YDR341C_degradation,,1.715988387223756e-08
YDR342C_degradation,,0.0009226686807741013
YDR343C_degradation,,0.0009226989055201636
YDR345C_degradation,,0.0009176413030025549
YDR353W_degradation,,7.530999138376164e-09
YDR354W_degradation,,5.530550089298447e-08
YDR367W_degradation,,0.0
YDR368W_degradation,,0.0
YDR373W_degradation,,0.0
YDR376W_degradation,,0.0
YDR377W_degradation,,1.8904653529555578e-07
YDR380W_degradation,,0.0
YDR384C_degradation,,0.0004463844445969377
YDR399W_degradation,,0.0
YDR400W_degradation,,0.0
YDR402C_degradation,,0.0
YDR403W_degradation,,0.0
YDR408C_degradation,,4.6071564827585465e-08
YDR428C_degradation,,0.0
YDR453C_degradation,,0.0
YDR454C_degradation,,5.775690767334912e-10
YDR481C_degradation,,0.0
YDR483W_degradation,,0.0
YDR487C_degradation,,5.632865236179101e-10
YDR497C_degradation,,0.0
YDR502C_degradation,,4.704723619597967e-08
YDR503C_degradation,,8.925109537017788e-10
YDR508C_degradation,,5.645597090266855e-08
YDR513W_degradation,,0.0
YDR529C_degradation,,6.671393227571863e-07
YDR530C_degradation,,0.0
YDR531W_degradation,,0.0
YDR536W_degradation,,0.0
YEL006W_degradation,,0.0
YEL017C-A_degradation,,0.0
YEL021W_degradation,,7.531229697780278e-10
YEL024W_degradation,,1.127633247956669e-06
YEL027W_degradation,,0.0002596925508552148
YEL029C_degradation,,0.0
YEL038W_degradation,,0.0
YEL039C_degradation,,0.0
YEL041W_degradation,,0.0
YEL042W_degradation,,0.0
YEL046C_degradation,,0.0
YEL047C_degradation,,0.0
YEL051W_degradation,,0.0
YEL058W_degradation,,4.754268522329216e-08
YEL063C_degradation,,0.0009550271944988771
YEL069C_degradation,,4.799294142860939e-08
YEL071W_degradation,,0.0
YER003C_degradation,,3.650076705229939e-08
YER005W_degradation,,0.0
YER014W_degradation,,0.0
YER015W_degradation,,0.0
YER019W_degradation,,0.0
YER023W_degradation,,3.462968732965062e-09
YER024W_degradation,,0.0
YER026C_degradation,,0.0
YER037W_degradation,,0.0
YER043C_degradation,,0.0
YER052C_degradation,,1.2259219901691594e-08
YER053C_degradation,,0.0
YER055C_degradation,,8.6549592037546e-08
YER056C_degradation,,0.0
YER060W_degradation,,0.0008554240403495626
YER060W-A_degradation,,0.0
YER061C_degradation,,0.0
YER062C_degradation,,0.0
YER065C_degradation,,8.019614406260698e-07
YER069W_degradation,,1.8851475952419828e-06
YER070W_degradation,,0.0
YER073W_degradation,,0.0
YER081W_degradation,,0.0
YER086W_degradation,,0.0
YER090W_degradation,,3.884820134989544e-07
YER091C_degradation,,2.551277268678193e-06
YER099C_degradation,,0.0
YER119C_degradation,,0.0007263010670346759
YER152C_degradation,,0.0
YER170W_degradation,,0.0
YER174C_degradation,,0.0
YER175C_degradation,,0.0
YER178W_degradation,,2.6124124870290532e-08
YER183C_degradation,,0.0
YFL001W_degradation,,0.0
YFL011W_degradation,,0.0
YFL017C_degradation,,0.0
YFL018C_degradation,,1.12530941036578e-06
YFL022C_degradation,,1.358765975458555e-08
YFL030W_degradation,,6.080941774567296e-08
YFL045C_degradation,,2.1642425689594122e-08
YFL053W_degradation,,0.0
YFL055W_degradation,,0.0
YFR015C_degradation,,0.0
YFR019W_degradation,,0.0
YFR025C_degradation,,9.738293320853108e-10
YFR030W_degradation,,9.444950503931839e-08
YFR033C_degradation,,7.834984537434508e-07
YFR047C_degradation,,0.0
YFR053C_degradation,,0.0
YGL001C_degradation,,0.0
YGL008C_degradation,,0.0
YGL009C_degradation,,2.892803258494671e-07
YGL012W_degradation,,2.4146311408051356e-07
YGL026C_degradation,,6.929971725538306e-08
YGL037C_degradation,,0.0
YGL040C_degradation,,0.0
YGL055W_degradation,,8.987800155090112e-07
YGL062W_degradation,,4.6189639992185104e-07
YGL063W_degradation,,0.0
YGL067W_degradation,,0.0
YGL077C_degradation,,0.0009103103582112997
YGL080W_degradation,,0.0
YGL084C_degradation,,0.0009052113121826031
YGL119W_degradation,,0.0
YGL125W_degradation,,7.484977598537859e-09
YGL142C_degradation,,0.000995650693208594
YGL148W_degradation,,1.3168816139894636e-06
YGL154C_degradation,,1.7702209787601022e-08
YGL184C_degradation,,0.0
YGL186C_degradation,,0.0
YGL187C_degradation,,2.5801256579488643e-07
YGL191W_degradation,,2.1517715419200932e-07
YGL202W_degradation,,1.0394124495817027e-08
YGL205W_degradation,,0.0
YGL224C_degradation,,0.0
YGL225W_degradation,,0.0005434892140578708
YGL234W_degradation,,3.6828861157031884e-07
YGL245W_degradation,,9.168266244239633e-09
YGL248W_degradation,,0.0
YGL253W_degradation,,0.0
YGL256W_degradation,,6.781439501030468e-09
YGR007W_degradation,,0.0
YGR010W_degradation,,2.5692458899153634e-09
YGR019W_degradation,,0.0
YGR020C_degradation,,0.0
YGR032W_degradation,,0.0
YGR055W_degradation,,0.0
YGR060W_degradation,,0.000499619919764898
YGR061C_degradation,,4.365758903150894e-05
YGR065C_degradation,,0.0
YGR087C_degradation,,1.8848441684207075e-07
YGR088W_degradation,,0.0
YGR094W_degradation,,5.2692942068278316e-08
YGR096W_degradation,,0.0
YGR110W_degradation,,0.0
YGR121C_degradation,,0.0
YGR124W_degradation,,0.0
YGR138C_degradation,,0.0009932074419085153
YGR143W_degradation,,0.0
YGR155W_degradation,,2.4041951368469856e-08
YGR157W_degradation,,0.0
YGR170W_degradation,,0.0
YGR171C_degradation,,0.0
YGR175C_degradation,,2.3064768359761413e-06
YGR177C_degradation,,0.0
YGR180C_degradation,,0.0
YGR183C_degradation,,3.462615057497264e-07
YGR185C_degradation,,6.630614736120875e-09
YGR191W_degradation,,0.0
YGR192C_degradation,,0.0
YGR193C_degradation,,2.553280972765438e-08
YGR194C_degradation,,0.0
YGR202C_degradation,,6.245153762327057e-10
YGR204W_degradation,,1.0611702955032337e-08
YGR208W_degradation,,0.0
YGR209C_degradation,,2.728355216531185e-08
YGR240C_degradation,,2.386456923946092e-07
YGR243W_degradation,,0.0
YGR244C_degradation,,9.287060589788614e-08
YGR247W_degradation,,0.0
YGR248W_degradation,,0.0
YGR254W_degradation,,3.234248463193378e-07
YGR255C_degradation,,0.0
YGR256W_degradation,,0.0
YGR260W_degradation,,4.5418599675387206e-08
YGR264C_degradation,,8.315236027156635e-09
YGR267C_degradation,,3.752902391167675e-09
YGR277C_degradation,,0.0
YGR282C_degradation,,0.0005070282756514818
YGR286C_degradation,,0.0
YGR287C_degradation,,0.0
YGR289C_degradation,,0.0
YGR292W_degradation,,0.0
YHL003C_degradation,,0.0
YHL011C_degradation,,4.597805443843133e-09
YHL016C_degradation,,0.0
YHL032C_degradation,,0.0
YHL036W_degradation,,0.0008841080109749101
YHR001W-A_degradation,,4.035292889436038e-07
YHR002W_degradation,,3.044012887364826e-08
YHR007C_degradation,,9.119379189634857e-10
YHR011W_degradation,,1.89443897438904e-08
YHR018C_degradation,,0.0
YHR019C_degradation,,9.283321564828293e-09
YHR020W_degradation,,2.029226149142707e-08
YHR025W_degradation,,0.0005784965359507934
YHR026W_degradation,,0.00034561696372402634
YHR037W_degradation,,0.0
YHR039C-A_degradation,,0.0
YHR042W_degradation,,0.0
YHR046C_degradation,,0.0
YHR051W_degradation,,2.4718042507724954e-07
YHR063C_degradation,,0.0
YHR067W_degradation,,7.045172253165246e-09
YHR068W_degradation,,0.0
YHR072W_degradation,,0.0
YHR074W_degradation,,0.0
YHR091C_degradation,,0.0
YHR092C_degradation,,0.000931869972682572
YHR094C_degradation,,0.0009217387605922372
YHR096C_degradation,,0.0
YHR100C_degradation,,0.0
YHR104W_degradation,,0.0
YHR106W_degradation,,0.0
YHR123W_degradation,,0.000632087600906503
YHR128W_degradation,,0.0
YHR137W_degradation,,3.821208307299242e-09
YHR144C_degradation,,0.0
YHR162W_degradation,,0.0
YHR163W_degradation,,1.4043672547120801e-06
YHR174W_degradation,,0.0
YHR183W_degradation,,7.564129888787089e-07
YHR190W_degradation,,4.746742749159017e-08
YHR208W_degradation,,9.068688511615377e-10
YHR216W_degradation,,0.0
YIL002C_degradation,,0.0
YIL006W_degradation,,0.0
YIL009W_degradation,,0.0
YIL010W_degradation,,0.0
YIL013C_degradation,,0.0
YIL020C_degradation,,6.442313263908342e-09
YIL053W_degradation,,0.0
YIL066C_degradation,,0.0
YIL074C_degradation,,0.0
YIL078W_degradation,,2.6964461159188312e-08
YIL083C_degradation,,0.0
YIL094C_degradation,,5.9289512137325316e-08
YIL099W_degradation,,0.0
YIL107C_degradation,,0.0
YIL111W_degradation,,0.0
YIL116W_degradation,,0.0
YIL124W_degradation,,0.0
YIL125W_degradation,,2.2113359663110277e-06
YIL134W_degradation,,0.0
YIL145C_degradation,,0.0
YIL155C_degradation,,0.0
YIL160C_degradation,,0.0
YIL162W_degradation,,0.0
YIL172C_degradation,,0.0
YIR027C_degradation,,0.0
YIR028W_degradation,,0.0
YIR029W_degradation,,0.0
YIR031C_degradation,,0.0
YIR032C_degradation,,0.0
YIR034C_degradation,,5.373495420157242e-08
YIR037W_degradation,,0.0
YJL005W_degradation,,0.0
YJL026W_degradation,,0.0
YJL045W_degradation,,0.0
YJL052W_degradation,,1.9463566303873936e-06
YJL060W_degradation,,7.801797720652535e-10
YJL068C_degradation,,0.0
YJL071W_degradation,,1.2535374402175e-06
YJL088W_degradation,,1.4759199318754373e-09
YJL091C_degradation,,0.0007920953238447142
YJL097W_degradation,,0.00035073770953607296
YJL100W_degradation,,0.0
YJL101C_degradation,,0.0
YJL121C_degradation,,2.0249252295579687e-08
YJL129C_degradation,,0.0
YJL130C_degradation,,1.3270526542630437e-09
YJL134W_degradation,,0.0
YJL137C_degradation,,2.8681705414210214e-09
YJL139C_degradation,,0.0
YJL153C_degradation,,0.0
YJL155C_degradation,,0.0
YJL166W_degradation,,4.955726265528273e-07
YJL167W_degradation,,4.5309352547956276e-07
YJL196C_degradation,,0.0005027606569111665
YJL198W_degradation,,7.492170047031404e-08
YJL212C_degradation,,0.0012923305259841893
YJL214W_degradation,,0.0
YJL216C_degradation,,0.0
YJL219W_degradation,,0.0
YJL221C_degradation,,0.0
YJR001W_degradation,,0.0
YJR009C_degradation,,0.0
YJR010W_degradation,,0.0
YJR013W_degradation,,0.0
YJR016C_degradation,,1.4747917669825304e-07
YJR019C_degradation,,0.0
YJR025C_degradation,,0.0
YJR048W_degradation,,5.754865466016721e-07
YJR049C_degradation,,1.9306739051505848e-09
YJR057W_degradation,,0.0
YJR073C_degradation,,4.84479722295426e-10
YJR077C_degradation,,0.0005039881792377995
YJR078W_degradation,,2.177812064572844e-09
YJR095W_degradation,,9.350730402614829e-08
YJR103W_degradation,,2.469845583287307e-08
YJR105W_degradation,,1.781630754481421e-08
YJR109C_degradation,,1.3875619123779041e-09
YJR110W_degradation,,0.0
YJR121W_degradation,,2.8727148404311805e-06
YJR130C_degradation,,1.1562570967022807e-08
YJR133W_degradation,,0.0
YJR137C_degradation,,1.3175752972240205e-07
YJR139C_degradation,,0.0005817279214315831
YJR143C_degradation,,0.0012326285177853673
YJR148W_degradation,,1.0486220406251945e-09
YJR152W_degradation,,0.0
YJR153W_degradation,,0.0
YJR158W_degradation,,0.0
YJR159W_degradation,,0.0
YJR160C_degradation,,0.0
YKL001C_degradation,,5.338896050767487e-07
YKL004W_degradation,,0.0006467726889781931
YKL008C_degradation,,0.0
YKL016C_degradation,,3.272452422514442e-07
YKL019W_degradation,,0.0
YKL024C_degradation,,9.533332338882538e-08
YKL026C_degradation,,0.0
YKL029C_degradation,,7.58039930540244e-09
YKL035W_degradation,,0.0
YKL055C_degradation,,0.0
YKL060C_degradation,,4.28650336811533e-07
YKL067W_degradation,,7.335403084965071e-06
YKL080W_degradation,,0.0
YKL085W_degradation,,3.148422775814077e-07
YKL088W_degradation,,0.0
YKL094W_degradation,,0.0
YKL104C_degradation,,0.0
YKL106W_degradation,,0.0
YKL120W_degradation,,2.7627342933905225e-08
YKL127W_degradation,,0.0
YKL132C_degradation,,0.0
YKL140W_degradation,,0.0
YKL141W_degradation,,0.0003211690115272352
YKL146W_degradation,,0.0
YKL148C_degradation,,0.0
YKL152C_degradation,,8.428596378299384e-08
YKL165C_degradation,,0.0014842951279294874
YKL174C_degradation,,0.0
YKL181W_degradation,,6.144759923336181e-09
YKL182W_degradation,,1.222361546563835e-05
YKL184W_degradation,,0.0
YKL188C_degradation,,7.275237560145501e-08
YKL192C_degradation,,0.0
YKL194C_degradation,,0.0
YKL211C_degradation,,3.709873544253422e-07
YKL212W_degradation,,0.0
YKL216W_degradation,,5.278718967200445e-09
YKL217W_degradation,,1.0279489344708839e-08
YKR009C_degradation,,0.0
YKR031C_degradation,,0.0
YKR039W_degradation,,4.208736899141056e-09
YKR043C_degradation,,0.0
YKR053C_degradation,,0.0
YKR058W_degradation,,0.0
YKR061W_degradation,,0.0
YKR066C_degradation,,0.0
YKR067W_degradation,,9.800790498941806e-07
YKR069W_degradation,,0.0
YKR072C_degradation,,0.0
YKR080W_degradation,,0.0
YKR089C_degradation,,0.0
YKR097W_degradation,,0.0
YLL012W_degradation,,0.0
YLL015W_degradation,,0.0
YLL018C_degradation,,3.673937819342292e-08
YLL028W_degradation,,0.0009491645552223099
YLL031C_degradation,,0.0
YLL041C_degradation,,0.0
YLL043W_degradation,,5.705129312979812e-08
YLL048C_degradation,,0.0
YLL052C_degradation,,0.00024239716346882365
YLL057C_degradation,,0.0
YLL061W_degradation,,0.0
YLL062C_degradation,,0.0
YLR011W_degradation,,0.0
YLR017W_degradation,,0.0
YLR020C_degradation,,0.0
